Cell_Type,Gene,Metabolite,Metabolite_Production,Gene_Expression,Treatment_Effectiveness
Treated Cancerous Cells,Gene_B,ATP,76.97715248892443,73.43836413549505,84.46064826173757
Healthy Cells,Gene_C,Glutamate,76.71394698312831,68.62499358575073,95.60446873780411
Treated Healthy Cells,Gene_E,Glucose,36.768392967253526,31.811074240831694,94.31882907502765
Healthy Cells,Gene_E,Pyruvate,17.45603112039818,17.680166646406438,10.042933430755374
Cancerous Cells,Gene_A,Pyruvate,11.868200039190157,10.240034979600122,94.4817071550007
Treated Healthy Cells,Gene_D,Glucose,73.96304652191778,73.7315273813097,79.57472077895102
Healthy Cells,Gene_A,Glucose,48.43552461001706,45.044099542593315,77.76581052607911
Treated Healthy Cells,Gene_E,Lactate,38.552204519558856,32.35299141781389,9.012854026817541
Cancerous Cells,Gene_B,Glutamate,76.61739373644043,85.66530158063121,17.951470228359913
Treated Cancerous Cells,Gene_B,Glucose,51.490515595778604,59.3613216569384,97.51633799147685
Cancerous Cells,Gene_A,Glucose,48.5268489289328,51.800233639658444,21.33701571552944
Cancerous Cells,Gene_E,Lactate,64.3587655273545,74.33791649756158,16.905333016740066
Cancerous Cells,Gene_B,Lactate,74.51698695541712,81.55831402352884,36.23516187094678
Cancerous Cells,Gene_E,ATP,75.27554384332315,68.60731554227195,91.33561975348903
Treated Cancerous Cells,Gene_B,Pyruvate,43.605049211485436,44.00063185993527,47.61934635565556
Treated Cancerous Cells,Gene_E,Glutamate,36.03401182194022,37.929879267218745,92.05837190890865
Treated Healthy Cells,Gene_C,ATP,73.1144505326485,77.16649382727022,33.43387804152357
Healthy Cells,Gene_E,Glucose,45.46251152961939,51.79071606402861,22.652864522699932
Treated Cancerous Cells,Gene_E,Lactate,68.95690227214902,70.43860785173763,49.52030088510355
Treated Cancerous Cells,Gene_A,Pyruvate,93.4788929293484,89.03987890805519,61.547689026188856
Healthy Cells,Gene_C,ATP,78.36927516747933,91.58906347367032,39.14989986135561
Treated Cancerous Cells,Gene_D,Pyruvate,33.023864966631855,27.77156392405726,34.60305095945317
Cancerous Cells,Gene_A,Lactate,18.36271914962355,18.78899502725141,21.805928477324667
Cancerous Cells,Gene_D,ATP,30.81059705256546,26.128736033683786,27.500676622177146
Healthy Cells,Gene_B,ATP,64.1568982874812,75.13717705355027,67.31179631523008
Treated Healthy Cells,Gene_D,Pyruvate,40.96122003786741,37.00580360461602,36.98735386136779
Treated Healthy Cells,Gene_E,Lactate,18.154815163465827,17.338928084132977,7.975704172102849
Healthy Cells,Gene_D,Glucose,11.098135892100288,9.838549250696927,13.815538995253462
Healthy Cells,Gene_A,ATP,34.0494473632575,32.731318882968786,37.237918839111074
Cancerous Cells,Gene_A,Glucose,16.134001303590757,13.61364403505113,92.45024298478619
Treated Healthy Cells,Gene_D,Lactate,16.431312811249445,15.637361253330695,37.90302616459803
Treated Cancerous Cells,Gene_A,ATP,76.17384534861803,68.38839734462702,6.064207745167527
Cancerous Cells,Gene_A,ATP,2.271228753171506,1.973209566840528,41.799425788001585
Healthy Cells,Gene_D,Glucose,12.764325639811712,11.755326162543799,66.88175939601658
Treated Healthy Cells,Gene_C,Glutamate,85.25513297828228,84.43654912130964,59.35961349482209
Treated Cancerous Cells,Gene_C,Glucose,76.81340650069018,84.49140850182532,27.88029623860301
Treated Cancerous Cells,Gene_B,Glucose,37.59292312557297,32.92434787635769,68.8088923048694
Cancerous Cells,Gene_A,Glutamate,8.726972792720579,8.795300836872899,63.06243738653324
Treated Healthy Cells,Gene_D,Lactate,73.90086212522867,70.49703338072058,17.21729688289686
Treated Healthy Cells,Gene_A,Lactate,29.951814494051412,36.01316877738744,16.2145003568245
Healthy Cells,Gene_E,ATP,4.54164587622762,4.546462720492583,54.71830820679408
Treated Healthy Cells,Gene_A,Pyruvate,17.033683041065146,15.782698129979856,65.94385611161037
Treated Healthy Cells,Gene_A,Pyruvate,14.182917648923175,13.72148119640243,96.19105848602607
Cancerous Cells,Gene_C,ATP,57.69934737820454,58.91163438276622,42.193063073177974
Treated Healthy Cells,Gene_D,Pyruvate,79.87596676149452,89.81175836035614,76.49392396719134
Treated Cancerous Cells,Gene_A,Glucose,73.26939367568399,79.30720333234575,11.65207472913764
Cancerous Cells,Gene_C,Glucose,59.03738173200225,54.65160450172301,88.96090273156472
Cancerous Cells,Gene_B,Glutamate,37.55814365194855,42.21551649274801,63.31075413988398
Healthy Cells,Gene_C,Glutamate,64.88004777750213,61.867670906886495,62.90303313512473
Treated Healthy Cells,Gene_C,ATP,45.97434192991117,44.381274098008085,14.244263383243549
Healthy Cells,Gene_C,ATP,29.24068541449837,24.609912257631596,3.958372952589795
Treated Cancerous Cells,Gene_A,ATP,55.987111338070804,67.91974553522796,70.14491379846196
Cancerous Cells,Gene_A,Glucose,73.63621214806777,87.3243945741321,11.70564589645866
Cancerous Cells,Gene_B,Pyruvate,37.377766821966816,37.28703306808605,12.69701494839327
Cancerous Cells,Gene_E,ATP,85.06640520463279,84.1538467691337,18.7500146346985
Treated Cancerous Cells,Gene_E,ATP,35.17504759344035,43.108204648349044,9.774648313960244
Treated Cancerous Cells,Gene_E,Glucose,45.364694015730144,40.1335943099426,62.53925204303068
Healthy Cells,Gene_B,Glucose,2.8264576136495205,2.8324357547027668,42.2004805848588
Healthy Cells,Gene_E,Glucose,65.26287544259722,69.52789013674104,26.609609240954825
Healthy Cells,Gene_E,Pyruvate,74.89921100564887,80.75025251138229,44.07494003715766
Treated Healthy Cells,Gene_C,ATP,75.94826139979347,66.3556919558561,84.41400020651997
Cancerous Cells,Gene_A,Lactate,13.299983064660822,15.13609513919435,92.70794050436362
Cancerous Cells,Gene_A,Lactate,8.926281446250357,10.329346755264313,48.74761446534416
Healthy Cells,Gene_C,ATP,50.713547574392216,57.28587516185395,56.67529151128024
Cancerous Cells,Gene_C,ATP,42.15956881933348,40.15162541846019,25.719993033987286
Healthy Cells,Gene_C,ATP,48.246567987256086,42.90977834855896,51.36003786371192
Treated Healthy Cells,Gene_A,ATP,90.23687020003575,96.78002467430076,74.81196069352322
Treated Healthy Cells,Gene_E,Pyruvate,62.936736616475706,72.39226711930654,49.21372636561695
Treated Cancerous Cells,Gene_C,Lactate,36.388762870350064,41.17877392077567,30.20729007891697
Treated Healthy Cells,Gene_B,Glutamate,2.000980957711705,1.909927984171489,58.203434722495906
Healthy Cells,Gene_C,Lactate,3.063205537632077,3.409569785327027,94.66560308858446
Treated Healthy Cells,Gene_D,Lactate,78.8148854335272,68.48036956458562,88.79838539831117
Treated Cancerous Cells,Gene_C,Glucose,70.50045333628782,83.77387595177639,76.92423791754563
Cancerous Cells,Gene_A,ATP,57.5325022291897,70.77026295496837,27.620963266520903
Healthy Cells,Gene_C,ATP,33.905886113666796,40.588775260472545,24.15595072164014
Cancerous Cells,Gene_D,ATP,3.5440479376110674,3.1135737930569563,83.85371897975979
Treated Cancerous Cells,Gene_B,Glucose,102.59215037809301,96.74016302352297,18.131747608210237
Treated Cancerous Cells,Gene_E,Pyruvate,116.69320777192334,98.63360621580867,60.56113074866436
Treated Cancerous Cells,Gene_C,Pyruvate,51.33914005741826,54.936455144426866,43.89299435829642
Cancerous Cells,Gene_D,Glutamate,6.254883914648231,7.067096469510559,46.79864672923982
Cancerous Cells,Gene_D,Pyruvate,55.43832661209499,54.09725059144669,45.45434025275408
Cancerous Cells,Gene_B,Pyruvate,90.58407217116279,89.23384702208084,89.99501467236601
Cancerous Cells,Gene_A,ATP,70.47435073469737,67.99855101282135,8.709425089545498
Treated Cancerous Cells,Gene_C,Lactate,67.60796402400422,71.99892310327243,78.29014494560987
Treated Cancerous Cells,Gene_D,Pyruvate,6.817629476030883,8.496983743224929,83.50126715752833
Healthy Cells,Gene_B,Pyruvate,8.670182110649517,10.651163703180144,94.28771471534901
Healthy Cells,Gene_E,Glucose,13.569401613594453,12.734877637588527,45.25999549377113
Cancerous Cells,Gene_D,Glutamate,91.27904496401882,90.43768336609926,50.00651918869167
Treated Healthy Cells,Gene_B,Glucose,59.33710979134976,52.58496362638133,96.12945211409166
Treated Healthy Cells,Gene_A,ATP,72.83788622850184,79.15750963929912,45.8451060949163
Treated Cancerous Cells,Gene_A,Lactate,12.98397365590723,11.529125988360022,50.35484729762578
Treated Cancerous Cells,Gene_D,Glutamate,89.99957667848223,92.7642705508595,33.225431818938404
Treated Cancerous Cells,Gene_D,Glucose,68.86749190185374,82.11420914972102,3.1627450684649894
Healthy Cells,Gene_C,Pyruvate,26.77310982329367,22.476414477535613,43.305455176149266
Healthy Cells,Gene_B,Pyruvate,87.83559041727011,87.41822332939535,65.5091310847386
Treated Cancerous Cells,Gene_D,Glutamate,27.708683019714478,26.344275939680927,68.99459106135572
Treated Cancerous Cells,Gene_C,Pyruvate,21.936846880514377,20.53398793390565,0.6508646884609504
Treated Cancerous Cells,Gene_C,Glucose,24.970124556073447,26.424393681221236,80.10527747728287
Treated Healthy Cells,Gene_D,Glucose,100.00509224573747,90.99550632726093,49.24156141285469
Healthy Cells,Gene_A,Pyruvate,105.11971887869936,91.55919855148696,52.07453613861929
Treated Healthy Cells,Gene_B,Pyruvate,31.41497714521229,32.89957746879688,96.17436881703674
Treated Healthy Cells,Gene_B,ATP,74.97357021025705,70.54341850945512,28.44611586558179
Treated Cancerous Cells,Gene_A,Lactate,74.52453367810914,67.57452551641833,76.16519889681673
Treated Cancerous Cells,Gene_D,Glutamate,70.6589483494827,80.65626321304032,57.47762456722708
Cancerous Cells,Gene_B,Glucose,27.665475960709617,29.650950014213105,70.07984615580384
Cancerous Cells,Gene_D,Glutamate,43.03112153037969,51.01385419104019,41.78174517811243
Treated Healthy Cells,Gene_D,ATP,69.49707226687217,66.76739510082868,27.92075389642684
Healthy Cells,Gene_C,Glucose,2.941748543080158,2.6256818809906046,54.61259523689345
Treated Cancerous Cells,Gene_A,ATP,39.344163189734516,37.673874533095464,37.494114635264694
Treated Cancerous Cells,Gene_D,ATP,60.67544760931658,69.58883576785689,22.291117882966393
Treated Healthy Cells,Gene_E,Pyruvate,25.728007444254978,25.25950931191334,83.92361481137624
Cancerous Cells,Gene_A,Glutamate,108.60112308546725,95.77041070064872,47.58315950012913
Healthy Cells,Gene_B,Glutamate,2.7781335221010055,3.016137150683895,84.73157411908994
Cancerous Cells,Gene_C,Pyruvate,108.55708444834083,95.80871875874229,47.403158236892025
Cancerous Cells,Gene_B,Glutamate,24.144228557672175,21.676386801040003,55.67976977124081
Cancerous Cells,Gene_B,Pyruvate,3.9482205792973413,4.8822041925369986,99.52802413139548
Cancerous Cells,Gene_A,Glucose,26.199295267899952,29.247403322355748,95.15042120351598
Treated Cancerous Cells,Gene_B,ATP,79.9788248854717,78.62823072902253,27.168987066689066
Treated Cancerous Cells,Gene_D,ATP,81.79397866621491,75.24420064480532,86.8655386449222
Cancerous Cells,Gene_B,Glutamate,24.062847779836034,20.884041642279204,39.040348369719325
Healthy Cells,Gene_C,Lactate,20.789242825341383,19.67901335917994,7.124873791039277
Treated Healthy Cells,Gene_C,ATP,61.18245428589432,64.25799158045407,57.578101482540035
Healthy Cells,Gene_E,Pyruvate,40.0295962720403,45.80826896757305,97.70518594542354
Healthy Cells,Gene_C,Lactate,87.46994716463787,79.22899533309023,97.43136870052852
Healthy Cells,Gene_B,Lactate,2.1302308397590926,2.413277869255359,12.646537816246806
Cancerous Cells,Gene_C,ATP,65.81291040641082,61.04118607605711,77.12366666178498
Treated Cancerous Cells,Gene_A,ATP,63.750011263424575,73.06720122398758,80.28330442502075
Healthy Cells,Gene_C,ATP,83.08895417605989,99.3386112028669,36.874478431666006
Cancerous Cells,Gene_D,Pyruvate,61.12022494977865,67.87816942368468,65.85951811884712
Healthy Cells,Gene_A,Lactate,21.18999633870617,23.18451565499663,48.81594782772217
Healthy Cells,Gene_E,Glutamate,11.455659332507404,10.818619488003877,22.789309770992674
Cancerous Cells,Gene_D,Pyruvate,55.39785593741072,64.09167746440754,76.12642812249875
Treated Cancerous Cells,Gene_B,Glucose,61.32347838025256,52.318306751821595,26.27527078124131
Treated Cancerous Cells,Gene_B,ATP,91.86969101036489,89.91452884450165,34.04477530416592
Treated Healthy Cells,Gene_B,Lactate,72.39723903304801,72.66080211812749,19.00184049154611
Cancerous Cells,Gene_D,Pyruvate,49.642685873155024,50.974245004262066,71.92713037887043
Treated Healthy Cells,Gene_D,Glucose,41.4341311712297,40.35894707651476,45.87240538305794
Treated Healthy Cells,Gene_D,Pyruvate,32.713055389758495,40.43746995708203,44.337325483893316
Treated Healthy Cells,Gene_A,Pyruvate,27.06677450118609,22.630428615123456,60.45628668900126
Treated Cancerous Cells,Gene_A,Glutamate,1.7724638042579435,1.7325971755697056,15.726344724733732
Cancerous Cells,Gene_B,Glutamate,46.8022062318629,57.49105882071062,89.81538896257594
Treated Healthy Cells,Gene_C,Pyruvate,22.005976005735324,21.24147325232152,46.51089562359309
Cancerous Cells,Gene_B,Glucose,20.308364238998855,20.832691772804147,36.65268586820298
Cancerous Cells,Gene_E,Lactate,10.151053331821915,12.538122867648049,12.669060890519246
Treated Cancerous Cells,Gene_A,Lactate,22.1783401100844,18.959549017669275,16.795420436741427
Treated Healthy Cells,Gene_D,ATP,2.5565684394783927,3.1789149555137675,92.036031391386
Treated Healthy Cells,Gene_A,ATP,69.52328631868052,67.4231449748532,45.66170333997223
Cancerous Cells,Gene_D,Lactate,47.554170608751406,40.13971163126943,72.21839193592608
Healthy Cells,Gene_E,Pyruvate,50.25879869525515,56.152459877314506,8.051635265853319
Treated Cancerous Cells,Gene_E,Pyruvate,57.43266134890129,63.69576180207995,64.34645441264838
Treated Cancerous Cells,Gene_A,Glutamate,77.815224421797,97.24845622761592,92.15191923374212
Treated Cancerous Cells,Gene_D,Glutamate,5.642450076691549,6.826586585550098,29.996345088149113
Treated Cancerous Cells,Gene_E,ATP,34.18380122819734,41.7917684831438,57.91405007134392
Treated Healthy Cells,Gene_B,Lactate,27.76341388858082,24.589793352648105,94.02191043158506
Treated Healthy Cells,Gene_B,Pyruvate,54.09226588556987,47.67119318568142,71.93225538047201
Healthy Cells,Gene_D,Lactate,100.3940759829364,92.04723006138882,6.232550238407731
Treated Cancerous Cells,Gene_A,Glucose,68.13401476813759,72.39842652481514,37.873714726043886
Treated Cancerous Cells,Gene_E,Lactate,74.70112865833912,66.19495864798934,8.57727560872884
Cancerous Cells,Gene_A,Glucose,44.82660136488574,44.12458764311774,86.13175961991742
Treated Healthy Cells,Gene_B,Glutamate,61.85805706713313,67.11124983744358,62.166270120361546
Treated Cancerous Cells,Gene_E,Glutamate,3.1563101968891525,3.237537727440809,95.63817448338857
Healthy Cells,Gene_A,ATP,48.441318164399135,58.623867202989445,1.9756329185807164
Healthy Cells,Gene_C,Lactate,65.23285638868134,55.37765625992483,42.308736985390425
Treated Healthy Cells,Gene_D,Lactate,36.31566585090928,34.664043196319284,10.436409954439474
Healthy Cells,Gene_D,Glucose,22.015290401765874,20.15141254241084,35.04878226199127
Healthy Cells,Gene_C,Glutamate,86.45959033979958,80.75555509993009,16.1886823356587
Treated Healthy Cells,Gene_B,Glucose,5.747626200154037,5.386211445509648,32.87937599934202
Treated Cancerous Cells,Gene_E,Glutamate,5.621934045981691,6.967286442358778,81.92620047220291
Treated Cancerous Cells,Gene_D,Glucose,44.49923841513187,44.05217439841466,16.069932648270356
Healthy Cells,Gene_C,Glutamate,28.505429988350134,25.255454740860507,47.366475695218824
Healthy Cells,Gene_C,Glucose,60.96366048981514,74.54524135070204,92.15831340605264
Treated Cancerous Cells,Gene_B,Glutamate,74.9908376982755,63.4190076921191,99.87792878543064
Treated Healthy Cells,Gene_B,Glucose,74.90990825957725,77.25347961266314,25.064111817508326
Healthy Cells,Gene_A,Lactate,29.73923513927499,32.46789563378011,93.55681707661002
Cancerous Cells,Gene_D,ATP,74.99446680099827,74.05189396178675,26.13886808010255
Treated Healthy Cells,Gene_A,Glucose,96.61984235920444,86.23032360263988,41.35284989835933
Healthy Cells,Gene_C,ATP,34.1787921104787,34.52744944185717,87.79236122333273
Healthy Cells,Gene_E,Lactate,35.96241464012633,33.989582116183335,78.61761049242482
Cancerous Cells,Gene_E,Lactate,89.9920585202662,89.99514039064263,85.74875572237353
Cancerous Cells,Gene_B,Glutamate,5.240468474558323,4.979025318770914,80.02566793044507
Treated Cancerous Cells,Gene_E,ATP,29.94863102507534,35.018940573084436,23.506100501004134
Treated Healthy Cells,Gene_E,Pyruvate,9.677330581331914,11.867249207180407,55.87951154306021
Treated Healthy Cells,Gene_E,Glutamate,2.477146561724575,2.8980590249976235,38.52507183619219
Treated Cancerous Cells,Gene_C,ATP,10.3200488089244,11.286941764682211,45.971096844836865
Treated Healthy Cells,Gene_E,Glucose,38.8700127184523,43.1245791180277,15.395630212363077
Treated Healthy Cells,Gene_E,Glucose,71.86042314177165,68.69560692277908,31.57675592251705
Treated Healthy Cells,Gene_E,Lactate,28.417825870997177,28.928242444196293,85.76471214221868
Treated Healthy Cells,Gene_A,Pyruvate,69.2931278684833,84.96753074011248,89.7558409886164
Treated Healthy Cells,Gene_C,Glucose,35.61956491964631,43.761562873835004,61.015308389913855
Cancerous Cells,Gene_B,ATP,80.9666378662919,96.82280509617436,49.82672570007528
Treated Healthy Cells,Gene_A,ATP,89.80822907980718,95.41556694437,71.28396881493003
Cancerous Cells,Gene_D,Glucose,62.05334297199188,77.3276222666815,60.88532502222023
Treated Healthy Cells,Gene_C,ATP,93.0162973442695,93.24054961466182,98.36750063478135
Treated Cancerous Cells,Gene_C,ATP,66.76881026982706,70.70960761611116,19.008879216420326
Healthy Cells,Gene_D,Lactate,91.54441093900698,89.55831899911814,44.904472624648164
Cancerous Cells,Gene_D,Pyruvate,25.736146239550745,23.647371736630653,91.82405022855536
Treated Healthy Cells,Gene_D,Lactate,31.101259220623337,34.54202001767987,91.47370599085242
Treated Cancerous Cells,Gene_B,Pyruvate,64.96532532748971,75.29300660048615,49.534684656117356
Healthy Cells,Gene_E,ATP,38.68692953682665,42.45612382065571,13.480900200138146
Cancerous Cells,Gene_C,Pyruvate,67.04524913072761,83.73274338245179,81.49579674929025
Healthy Cells,Gene_E,ATP,74.4242311215644,87.76388715877751,58.51651865033476
Treated Cancerous Cells,Gene_E,ATP,32.98019869849517,29.972948472092487,77.31660158572568
Cancerous Cells,Gene_D,Lactate,73.21488363295316,82.34508081895736,46.25236314105903
Healthy Cells,Gene_B,Lactate,18.47653801437703,15.426427106515007,20.38839219368266
